Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcFBKH	7639	4019	85	412	308	2815	3501	0	0	0
bcADNQ	7024	4359	54	888	60	1663	3698	0	0	0
bcFFIH	6474	3876	43	771	113	1671	3420	0	0	0
bcCTZW	5893	3532	40	677	37	1607	2910	0	0	0
bcFXHR	5321	3304	65	433	12	1507	2539	0	0	0
bcGXHD	4788	2800	39	574	16	1359	2367	0	0	0
bcAMLK	4137	2049	54	187	108	1739	1480	0	0	0
bcIGLT	3405	1327	32	388	16	1642	1091	0	0	0
bcHRXO	2841	1271	20	147	16	1387	1042	0	0	0
bcEEIC	2383	831	26	279	39	1208	698	0	0	0
bcFMVB	2100	715	11	81	4	1289	555	0	0	0
bcGHZK	1929	320	6	74	4	1525	280	0	0	0
bcCOVP	1797	243	9	56	1	1488	234	0	0	0
bcBNQB	1695	310	11	62	2	1310	298	0	0	0
bcGNQV	1618	259	7	55	2	1295	234	0	0	0
bcAOSX	1551	329	17	58	25	1122	292	0	0	0
bcGOEH	1484	246	9	43	2	1184	217	0	0	0
bcHFDS	1441	257	9	52	2	1121	249	0	0	0
bcCYDV	1397	166	7	38	5	1181	155	0	0	0
bcEVEC	1357	205	9	42	12	1089	190	0	0	0
bcIHQW	1325	200	6	31	1	1087	195	0	0	0
bcDGBZ	1292	216	5	37	3	1031	205	0	0	0
bcGCUH	1260	167	3	40	3	1047	152	0	0	0
bcDZLN	1231	182	7	77	4	961	173	0	0	0
bcDSCS	1203	159	3	31	0	1010	151	0	0	0
bcEOLD	1179	162	6	45	6	960	147	0	0	0
bcDHOE	1158	206	9	52	0	891	200	0	0	0
bcGONE	1138	149	7	33	2	947	136	0	0	0
bcFTDE	1117	149	7	26	1	934	138	0	0	0
bcHNCI	1098	118	9	31	3	937	120	0	0	0
bcAYYU	1079	157	4	28	4	886	147	0	0	0
bcAIDR	1063	183	2	38	5	835	160	0	0	0
bcHONH	1046	145	8	34	2	857	138	0	0	0
bcEWGY	1029	165	5	28	3	828	139	0	0	0
bcGKVS	1015	179	7	35	2	792	174	0	0	0
bcEYLN	1002	97	5	31	1	868	90	0	0	0
bcFJEO	988	117	2	19	1	849	109	0	0	0
bcGMZO	975	134	5	26	2	808	121	0	0	0
bcGCNA	964	118	6	26	1	813	117	0	0	0
bcCDMT	953	115	2	19	1	816	109	0	0	0
bcFAGR	943	139	3	17	0	784	127	0	0	0
bcGRAW	932	128	3	34	2	765	118	0	0	0
bcDLUK	922	122	2	30	1	767	111	0	0	0
bcEELH	913	141	1	44	4	723	130	0	0	0
bcEDJX	904	117	7	28	3	749	119	0	0	0
bcGNLB	893	87	4	35	0	767	90	0	0	0
bcFMLG	886	130	4	27	1	724	118	0	0	0
bcIDOZ	878	116	6	28	0	728	113	0	0	0
bcAYAB	870	105	3	31	0	731	97	0	0	0
bcGPOX	863	118	5	20	1	719	114	0	0	0
bcHZRA	856	326	3	24	0	503	241	0	0	0
bcFYWZ	849	115	2	19	1	712	108	0	0	0
bcFTOL	842	107	4	26	0	705	102	0	0	0
bcERKM	836	135	5	30	1	665	116	0	0	0
bcAGJS	830	148	1	25	2	654	127	0	0	0
bcESRO	824	126	4	28	1	665	123	0	0	0
bcDQUM	818	127	4	24	1	662	117	0	0	0
bcFABI	812	314	6	64	2	426	258	0	0	0
bcGKVO	805	123	5	25	0	652	120	0	0	0
bcGCNU	800	127	5	24	2	642	126	0	0	0
bcCEDO	794	116	1	28	0	649	104	0	0	0
bcHNKL	788	100	5	27	0	656	101	0	0	0
bcBMDO	783	147	4	43	4	585	162	0	0	0
bcGKAT	778	159	1	22	2	594	122	0	0	0
bcDUIH	773	114	2	16	1	640	101	0	0	0
bcBAYK	767	103	4	37	1	622	95	0	0	0
bcCBUS	762	100	1	23	0	638	88	0	0	0
bcCNUW	757	101	4	19	0	633	103	0	0	0
bcANMH	753	129	2	23	0	599	124	0	0	0
bcFJFI	749	117	2	29	3	598	102	0	0	0
bcHNGX	744	83	1	26	1	633	76	0	0	0
bcDURR	739	115	8	20	2	594	112	0	0	0
bcGDPB	735	97	3	23	1	611	93	0	0	0
bcCVAP	731	96	6	26	1	602	87	0	0	0
bcHQDK	726	91	7	26	2	600	90	0	0	0
bcFRLK	722	116	3	26	1	576	100	0	0	0
bcAKKD	717	104	4	18	1	590	91	0	0	0
bcCHFS	713	80	1	21	0	611	75	0	0	0
bcHBFA	709	144	1	32	3	529	127	0	0	0
bcGWAJ	705	80	5	18	1	601	78	0	0	0
bcHTFQ	701	91	1	24	3	582	81	0	0	0
bcARPV	697	150	4	26	1	516	144	0	0	0
bcAMVW	693	104	3	20	3	563	101	0	0	0
bcDORC	689	100	2	18	1	568	89	0	0	0
bcHMYV	685	136	5	26	1	517	130	0	0	0
bcHTIJ	681	114	1	28	0	538	103	0	0	0
bcEOQD	677	102	0	22	2	551	89	0	0	0
bcDDVG	673	80	2	20	1	570	77	0	0	0
bcCKXW	669	88	5	20	3	553	86	0	0	0
bcBSPX	665	128	5	12	0	520	116	0	0	0
bcEEEG	661	105	4	15	3	534	94	0	0	0
bcICYU	657	112	4	24	3	514	101	0	0	0
bcCFQU	654	172	0	12	0	470	132	0	0	0
bcDGAM	650	139	3	24	1	483	115	0	0	0
bcFXNA	647	96	2	28	1	520	88	0	0	0
bcFVMK	643	95	3	24	2	519	96	0	0	0
bcEGGZ	639	87	3	25	3	521	86	0	0	0
bcGERR	636	101	0	18	0	517	92	0	0	0
bcHPIT	633	106	4	19	0	504	98	0	0	0
bcCJNW	629	94	3	21	1	510	84	0	0	0
bcFWYV	625	77	3	23	2	520	70	0	0	0
bcEIDR	621	102	3	28	3	485	90	0	0	0
bcBOHX	618	70	4	17	0	527	70	0	0	0
bcDELS	615	77	3	22	1	512	80	0	0	0
bcAWTP	611	88	2	11	0	510	83	0	0	0
bcDEKZ	607	90	6	23	0	488	87	0	0	0
bcBWLT	604	102	2	28	2	470	99	0	0	0
bcEBKZ	600	111	3	21	1	464	97	0	0	0
bcDJOA	597	78	1	18	2	498	72	0	0	0
bcHBAL	593	91	7	11	1	483	88	0	0	0
bcEUSY	589	95	0	14	1	479	84	0	0	0
bcGGOK	586	73	4	18	1	490	74	0	0	0
bcDTUD	582	69	5	18	2	488	72	0	0	0
bcBVYD	579	97	4	19	0	459	101	0	0	0
bcDZMK	575	108	2	14	1	450	91	0	0	0
bcESBA	572	63	0	12	1	496	63	0	0	0
bcAJMU	568	93	1	16	0	458	84	0	0	0
bcGSJZ	565	125	3	22	1	414	109	0	0	0
bcAMIK	561	115	4	18	1	423	106	0	0	0
bcCJRD	558	89	1	16	1	451	78	0	0	0
bcBDPT	554	69	3	14	0	468	74	0	0	0
bcFRNL	551	91	1	18	0	441	78	0	0	0
bcAQXJ	548	59	2	24	1	462	58	0	0	0
bcHROJ	544	90	5	15	2	432	82	0	0	0
bcDSOG	540	86	5	21	0	428	81	0	0	0
bcAGDY	537	57	6	10	1	463	61	0	0	0
bcEUCZ	533	74	5	12	0	442	70	0	0	0
bcDDJL	529	81	3	13	0	432	72	0	0	0
bcCOQX	526	86	5	20	3	412	77	0	0	0
bcFPGX	523	93	1	24	1	404	86	0	0	0
bcBFLJ	519	61	3	12	1	442	63	0	0	0
bcCEQC	515	86	3	18	1	407	84	0	0	0
bcAVNY	512	85	1	22	0	404	80	0	0	0
bcABDY	508	88	4	8	1	407	92	0	0	0
bcBRWC	504	92	5	16	1	390	85	0	0	0
bcEUKC	500	63	1	20	3	413	57	0	0	0
bcGZRC	496	69	2	23	1	401	66	0	0	0
bcGBGK	492	59	3	12	0	418	59	0	0	0
bcGOKH	489	85	4	17	0	383	77	0	0	0
bcEWOD	485	73	1	12	2	397	69	0	0	0
bcBZSP	481	123	1	14	0	343	100	0	0	0
bcAMFX	476	92	0	26	1	357	84	0	0	0
bcGAIY	472	52	2	15	1	402	46	0	0	0
bcCWGY	468	77	1	14	0	376	78	0	0	0
bcCIRQ	464	47	0	14	0	403	46	0	0	0
bcCZUO	459	67	2	12	3	375	60	0	0	0
bcDBRO	455	46	3	15	0	391	45	0	0	0
bcFVPD	450	88	2	24	2	334	76	0	0	0
bcDCNR	445	55	6	15	1	368	61	0	0	0
bcGKUU	441	213	4	51	4	169	218	0	0	0
bcANDW	437	97	2	23	0	315	83	0	0	0
bcEYIJ	433	53	0	14	2	364	45	0	0	0
bcEFKN	428	47	1	10	0	370	44	0	0	0
bcEMIW	424	77	2	16	1	328	72	0	0	0
bcHOTS	419	45	3	10	0	361	47	0	0	0
bcCWRQ	414	63	4	7	0	340	60	0	0	0
bcGEFD	410	68	3	15	2	322	65	0	0	0
bcACQI	405	62	3	17	1	322	56	0	0	0
bcDTHJ	399	76	2	14	1	306	73	0	0	0
bcFDYE	394	55	4	10	0	325	56	0	0	0
bcBUFR	390	118	10	42	2	218	132	0	0	0
bcASZW	384	67	0	11	0	306	58	0	0	0
bcBODX	378	64	1	10	3	300	59	0	0	0
bcCTRD	372	83	2	13	1	273	70	0	0	0
bcDXSB	367	106	1	35	2	223	91	0	0	0
bcGUXJ	361	67	1	23	0	270	60	0	0	0
bcANOL	355	46	2	16	2	289	40	0	0	0
bcGSYC	349	42	2	9	2	294	37	0	0	0
bcHIBV	343	95	1	20	1	226	82	0	0	0
bcHRFK	337	117	3	29	4	184	112	0	0	0
bcDPPH	331	61	1	11	2	256	52	0	0	0
bcCHRC	324	61	3	16	0	244	57	0	0	0
bcHFFW	317	67	4	10	0	236	67	0	0	0
bcFIFA	310	38	1	12	1	258	37	0	0	0
bcGDNV	303	148	4	43	1	107	155	0	0	0
bcGIUM	295	38	2	5	3	247	31	0	0	0
bcEWQS	287	53	2	15	0	217	51	0	0	0
bcAIFK	279	70	1	16	2	190	59	0	0	0
bcAAFR	272	109	3	25	0	135	114	0	0	0
bcCOLK	264	47	2	14	0	201	49	0	0	0
bcBRJQ	256	127	3	33	5	88	133	0	0	0
bcFBAX	79186	48602	758	9871	872	19083	53964	0	0	0
bcHOGS	38403	22443	486	4857	393	10224	24410	0	0	0
bcCABZ	28718	18081	248	3171	212	7006	16717	0	0	0
bcEJFJ	23020	13176	192	2293	264	7095	12104	0	0	0
bcFTXR	19808	12021	233	2288	346	4920	11449	0	0	0
bcBXZS	17484	11005	127	1979	108	4265	9634	0	0	0
bcHDPJ	15213	9675	131	1453	144	3810	8029	0	0	0
bcEHHJ	13720	8685	107	1429	115	3384	8250	0	0	0
bcCTMF	12379	6463	104	1343	65	4404	5152	0	0	0
bcFQGW	11416	7072	101	1493	162	2588	6580	0	0	0
bcCXBJ	10527	6173	113	1053	34	3154	4812	0	0	0
bcCIFP	9687	5290	67	656	37	3637	5876	0	0	0
bcBODG	8992	5029	110	1269	95	2489	4355	0	0	0
bcCSAN	8299	4445	78	771	31	2974	3614	0	0	0
bcFZUL	7633	4430	56	705	82	2360	3730	0	0	0
bcEQQH	7022	4448	59	833	36	1646	3905	0	0	0
bcFLOL	6473	4174	63	730	20	1486	3727	0	0	0
bcAMRQ	5893	3072	97	896	26	1802	2358	0	0	0
bcCPGZ	5315	3092	35	623	23	1542	2428	0	0	0
bcGQCQ	4780	2650	34	509	16	1571	2171	0	0	0
bcFZRA	4132	2200	41	532	13	1346	1852	0	0	0
bcABYX	3402	1655	23	199	36	1489	1226	0	0	0
bcFQJS	2836	1407	24	252	11	1142	1157	0	0	0
bcCXFK	2382	515	10	82	8	1767	403	0	0	0
bcCZCF	2100	703	12	84	6	1295	507	0	0	0
bcCTQH	1928	352	6	67	2	1501	294	0	0	0
bcBBUZ	1796	523	5	83	14	1171	455	0	0	0
bcCUIP	1695	228	4	59	5	1399	206	0	0	0
bcCANZ	1617	196	9	46	3	1363	194	0	0	0
bcFGVI	1551	285	4	55	2	1205	262	0	0	0
bcCMOH	1484	190	7	47	5	1235	191	0	0	0
bcGSJH	1441	169	8	56	5	1203	150	0	0	0
bcEOLN	1397	138	7	43	1	1208	138	0	0	0
bcBPXE	1357	563	7	121	15	651	449	0	0	0
bcCJGU	1325	510	8	81	6	720	396	0	0	0
bcFLWN	1292	404	13	90	15	770	326	0	0	0
bcCTZL	1260	184	8	50	6	1012	177	0	0	0
bcAXKE	1231	151	6	39	1	1034	136	0	0	0
bcHJEE	1203	141	4	33	3	1022	134	0	0	0
bcAAUD	1178	351	6	111	4	706	269	0	0	0
bcIGMR	1158	265	9	56	12	816	220	0	0	0
bcGZPR	1137	106	5	31	1	994	107	0	0	0
bcFMKE	1117	152	3	36	1	925	143	0	0	0
bcHSXI	1097	172	5	29	1	890	161	0	0	0
bcEHVB	1079	155	6	32	2	884	137	0	0	0
bcDPOP	1062	123	7	24	0	908	113	0	0	0
bcDOOX	1046	188	5	39	4	810	176	0	0	0
bcDLVU	1029	124	2	27	2	874	116	0	0	0
bcDVIY	1015	260	6	37	2	710	212	0	0	0
bcICRM	1001	126	5	27	1	842	119	0	0	0
bcDIUN	987	171	6	24	3	783	154	0	0	0
bcHTEK	975	124	4	29	2	816	118	0	0	0
bcDUAB	964	171	8	28	0	757	157	0	0	0
bcIBPJ	953	135	6	31	0	781	126	0	0	0
bcBDFS	942	134	3	31	4	770	127	0	0	0
bcHDOE	932	153	7	43	2	727	146	0	0	0
bcDTUP	922	113	3	21	0	785	109	0	0	0
bcGNUG	913	112	4	30	1	766	104	0	0	0
bcHIMP	904	154	4	25	1	720	136	0	0	0
bcECRS	893	113	4	39	4	733	114	0	0	0
bcAXLO	886	115	3	30	0	738	109	0	0	0
bcEYXO	878	107	7	27	1	736	98	0	0	0
bcBXGR	870	128	3	30	0	709	133	0	0	0
bcDRQD	863	102	3	23	1	734	102	0	0	0
bcCRRQ	856	134	2	42	3	675	119	0	0	0
bcDMKI	849	121	3	32	1	692	124	0	0	0
bcHWFX	842	125	4	31	2	680	121	0	0	0
bcGMVG	836	102	3	39	2	690	91	0	0	0
bcESGB	830	343	0	92	4	391	235	0	0	0
bcGZER	824	153	6	30	1	634	128	0	0	0
bcGOCK	818	102	5	33	0	678	104	0	0	0
bcHAVP	812	145	3	30	2	632	119	0	0	0
bcHHQD	805	133	4	40	1	627	123	0	0	0
bcCKZW	800	105	3	25	1	666	88	0	0	0
bcGMPS	794	161	5	15	0	613	138	0	0	0
bcDDAD	788	164	3	33	0	588	146	0	0	0
bcBBCV	783	115	6	23	2	637	117	0	0	0
bcHJAI	778	124	3	29	0	622	110	0	0	0
bcCYHR	773	115	3	24	1	630	101	0	0	0
bcGMON	767	121	5	40	2	599	125	0	0	0
bcBHGA	762	119	3	32	1	607	109	0	0	0
bcDNUS	757	118	4	33	0	602	108	0	0	0
bcBHRN	753	109	5	16	0	623	107	0	0	0
bcDNVL	749	133	2	36	0	578	116	0	0	0
bcDMPO	744	127	2	27	1	587	112	0	0	0
bcEKWX	739	96	2	24	2	615	94	0	0	0
bcEEJH	735	85	2	25	0	623	80	0	0	0
bcHUHA	731	127	3	37	2	562	124	0	0	0
bcBKQL	726	208	5	33	2	478	169	0	0	0
bcBUZH	722	100	6	20	1	595	87	0	0	0
bcFLTP	717	118	3	25	1	570	110	0	0	0
bcENTW	713	132	5	28	1	547	117	0	0	0
bcBPKH	709	117	5	18	1	568	111	0	0	0
bcFCDN	705	118	2	25	3	557	92	0	0	0
bcBIAP	701	141	4	27	1	528	122	0	0	0
bcHKZS	697	103	1	18	0	575	95	0	0	0
bcESPQ	693	88	3	17	1	584	83	0	0	0
bcGRUN	689	64	3	14	2	606	63	0	0	0
bcFMWX	685	135	2	77	0	471	122	0	0	0
bcAJLG	681	128	1	18	2	532	117	0	0	0
bcAJOW	677	98	2	26	1	550	98	0	0	0
bcBTKX	673	141	4	33	1	494	128	0	0	0
bcFSAV	669	194	5	33	1	436	153	0	0	0
bcDKSK	665	116	3	27	3	516	112	0	0	0
bcDQRM	661	84	0	30	3	544	74	0	0	0
bcBBIQ	657	86	0	21	2	548	78	0	0	0
bcCSVV	654	98	5	21	1	529	91	0	0	0
bcFFVS	650	117	5	29	2	497	118	0	0	0
bcHOJU	647	74	1	16	1	555	69	0	0	0
bcDGGV	643	103	4	34	0	502	91	0	0	0
bcECMB	639	89	1	21	1	527	83	0	0	0
bcCDCU	636	116	6	24	2	488	97	0	0	0
bcGKQE	633	178	6	41	3	405	170	0	0	0
bcAIHS	629	99	5	22	0	503	91	0	0	0
bcCMRM	625	77	4	23	0	521	80	0	0	0
bcHXXI	621	90	1	20	2	508	88	0	0	0
bcFNRK	618	64	3	26	1	524	61	0	0	0
bcEZED	615	109	6	15	2	483	84	0	0	0
bcCPTO	611	78	2	12	1	518	69	0	0	0
bcGMGA	608	71	2	26	1	508	70	0	0	0
bcHZIK	604	83	4	21	1	495	80	0	0	0
bcBRMK	600	80	1	13	1	505	73	0	0	0
bcCKTO	597	93	4	22	2	476	82	0	0	0
bcASOU	593	90	2	7	0	494	78	0	0	0
bcBSPL	589	77	2	15	0	495	72	0	0	0
bcFGOL	586	62	3	15	1	505	64	0	0	0
bcEUGY	582	80	3	16	1	482	68	0	0	0
bcEJCP	579	86	4	26	2	461	79	0	0	0
bcHDBG	575	75	1	17	3	479	69	0	0	0
bcGUCA	572	93	3	20	3	453	84	0	0	0
bcGPCN	568	144	4	36	3	381	148	0	0	0
bcBIRM	565	65	4	15	2	479	58	0	0	0
bcHPOG	561	66	3	11	0	481	61	0	0	0
bcDEGG	558	87	5	24	0	442	83	0	0	0
bcATUI	554	81	3	23	0	447	85	0	0	0
bcCORP	551	84	1	16	0	450	75	0	0	0
bcCLNS	548	89	7	20	0	432	91	0	0	0
bcDHXL	544	109	1	28	2	404	93	0	0	0
bcAVCT	540	116	1	22	3	398	105	0	0	0
bcAQQN	537	75	5	19	0	438	67	0	0	0
bcHVSK	533	155	1	50	1	326	126	0	0	0
bcICYV	529	92	2	19	1	415	79	0	0	0
bcAIXE	526	89	4	27	1	405	85	0	0	0
bcGBEL	523	79	3	12	0	429	76	0	0	0
bcBSWI	519	84	2	14	0	419	76	0	0	0
bcFMOI	515	94	1	25	4	391	82	0	0	0
bcEXAP	512	81	3	17	1	410	77	0	0	0
bcFVDQ	508	87	2	11	0	408	77	0	0	0
bcFGIZ	504	52	2	17	0	433	50	0	0	0
bcGFYI	500	68	1	12	4	415	65	0	0	0
bcBCIC	496	87	0	22	2	385	77	0	0	0
bcANRX	492	66	5	22	0	399	59	0	0	0
bcAMNF	489	190	2	18	0	279	120	0	0	0
bcHWZB	485	70	1	17	1	396	62	0	0	0
bcBCFQ	481	43	1	14	0	423	42	0	0	0
bcCHCR	476	41	1	16	1	417	39	0	0	0
bcEIBW	472	65	0	18	1	388	52	0	0	0
bcBMHK	468	70	0	20	3	375	60	0	0	0
bcGOTA	464	66	1	10	1	386	59	0	0	0
bcHCUX	459	74	2	17	1	365	68	0	0	0
bcARHW	455	134	7	19	1	294	121	0	0	0
bcEFQM	450	99	2	22	4	323	100	0	0	0
bcBSQR	445	84	2	22	5	332	79	0	0	0
bcHXYQ	441	91	0	18	2	330	84	0	0	0
bcENKQ	437	85	3	30	0	319	83	0	0	0
bcAGIO	433	61	2	15	2	353	61	0	0	0
bcBKMX	428	58	2	16	1	351	54	0	0	0
bcAIMK	424	81	2	16	0	325	78	0	0	0
bcDLQY	419	86	1	20	1	311	72	0	0	0
bcAVNQ	414	200	7	62	1	144	211	0	0	0
bcGICA	410	74	0	20	1	315	66	0	0	0
bcABLR	405	57	1	27	0	320	54	0	0	0
bcAFEA	399	77	2	10	0	310	68	0	0	0
bcBBIE	394	60	1	17	0	316	63	0	0	0
bcEPFG	390	71	2	13	1	303	72	0	0	0
bcDTNZ	384	53	0	7	2	322	48	0	0	0
bcHWDI	378	49	1	11	0	317	50	0	0	0
bcEKNV	372	60	5	17	1	289	54	0	0	0
bcHUCV	367	48	1	20	0	298	45	0	0	0
bcBNPB	361	88	1	24	0	248	78	0	0	0
bcGELJ	355	55	1	18	1	280	50	0	0	0
bcAFAL	349	33	3	7	0	306	34	0	0	0
bcFTON	343	58	3	21	1	260	53	0	0	0
bcATFU	337	80	1	11	0	245	75	0	0	0
bcAQDE	331	75	1	18	0	237	58	0	0	0
bcAIEC	324	62	1	8	1	252	52	0	0	0
bcBIYP	317	46	1	14	0	256	45	0	0	0
bcDAYY	310	176	0	23	4	107	179	0	0	0
bcBUHG	303	109	6	23	2	163	107	0	0	0
bcDUOA	295	73	1	13	1	207	56	0	0	0
bcAOUA	287	161	1	21	2	102	159	0	0	0
bcFMPO	279	67	0	14	0	198	51	0	0	0
bcFFOR	272	68	0	16	2	186	64	0	0	0
bcGGMS	264	43	2	8	2	209	43	0	0	0
bcFXSR	256	58	4	14	1	179	60	0	0	0
bcDNPB	78446	46206	855	9622	732	21031	57158	0	0	0
bcCOLN	38373	22657	558	6256	304	8598	23798	0	0	0
bcAZSM	28653	19505	259	2859	86	5944	20364	0	0	0
bcDMQW	23013	14285	176	2130	82	6340	13899	0	0	0
bcEUCC	19782	12699	180	1856	212	4835	11627	0	0	0
bcDWFB	17477	6814	106	6491	245	3821	7016	0	0	0
bcALHR	15209	9706	119	1918	134	3332	9030	0	0	0
bcAZAG	13712	8304	106	1452	95	3755	8348	0	0	0
bcCGYE	12370	6640	161	1481	89	3999	5891	0	0	0
bcFTYM	11412	6786	97	1281	182	3066	6062	0	0	0
bcFWRZ	10517	6593	104	908	30	2882	5298	0	0	0
bcHXME	9685	5991	60	937	35	2662	5004	0	0	0
bcBAUU	8982	5280	95	667	52	2888	4526	0	0	0
bcAXZP	8299	4454	41	988	26	2790	3625	0	0	0
bcBACI	7631	4761	52	806	17	1995	4404	0	0	0
bcFAGB	7019	3504	52	792	19	2652	2796	0	0	0
bcCFRJ	6464	3814	47	769	24	1810	3237	0	0	0
bcAJFJ	5890	3624	35	731	40	1460	2884	0	0	0
bcDJPE	5314	2761	28	594	13	1918	2256	0	0	0
bcFFZF	4779	2383	43	282	63	2008	1948	0	0	0
bcFZUA	4127	2324	37	364	50	1352	1907	0	0	0
bcHCNI	3400	2392	27	353	11	617	1873	0	0	0
bcAXBZ	2835	1600	13	333	12	877	1245	0	0	0
bcGBFM	2381	1048	15	234	15	1069	834	0	0	0
bcAMBZ	2099	251	14	47	4	1783	257	0	0	0
bcBGJF	1928	289	7	54	4	1574	257	0	0	0
bcALKH	1795	667	12	91	11	1014	543	0	0	0
bcIBLZ	1694	659	12	73	15	935	461	0	0	0
bcHZVA	1617	241	8	58	4	1306	216	0	0	0
bcHLCV	1550	230	5	51	3	1261	213	0	0	0
bcBUTL	1483	550	9	72	2	850	402	0	0	0
bcCQPF	1440	502	7	50	10	871	379	0	0	0
bcIDHO	1396	255	4	54	3	1080	216	0	0	0
bcFUAP	1357	361	7	43	2	944	289	0	0	0
bcIGXV	1324	221	11	49	1	1042	203	0	0	0
bcHZBV	1291	150	6	26	2	1107	150	0	0	0
bcFQBY	1259	142	4	47	0	1066	132	0	0	0
bcEIGD	1231	184	2	50	3	992	168	0	0	0
bcCLJR	1203	166	4	36	1	996	158	0	0	0
bcDTOI	1178	121	5	28	2	1022	115	0	0	0
bcFXCD	1157	304	2	34	3	814	235	0	0	0
bcDUBX	1137	223	8	65	5	836	199	0	0	0
bcGGNR	1117	187	7	46	4	873	181	0	0	0
bcARMU	1097	179	5	33	2	878	162	0	0	0
bcASCW	1079	309	6	47	7	710	233	0	0	0
bcDLUR	1062	135	6	27	4	890	124	0	0	0
bcBMUG	1046	164	7	23	2	850	167	0	0	0
bcGTPP	1029	138	7	35	1	848	137	0	0	0
bcGLJB	1015	159	3	34	2	817	137	0	0	0
bcDLZO	1001	192	7	34	9	759	162	0	0	0
bcHMWB	987	218	5	63	7	694	225	0	0	0
bcBTJM	975	204	4	49	2	716	204	0	0	0
bcERHQ	964	108	5	21	2	828	101	0	0	0
bcBMUF	953	144	2	28	1	778	137	0	0	0
bcHWRX	942	126	4	23	1	788	122	0	0	0
bcHCXR	932	103	6	32	1	790	100	0	0	0
bcAWHS	922	131	2	38	0	751	115	0	0	0
bcHFCJ	913	187	4	27	1	694	167	0	0	0
bcCBKK	904	111	7	29	1	756	110	0	0	0
bcAJJU	893	118	7	37	1	730	110	0	0	0
bcEXAY	886	137	3	27	4	715	125	0	0	0
bcHRNR	878	148	1	23	2	704	138	0	0	0
bcBLJL	870	164	5	33	2	666	167	0	0	0
bcGMMP	863	116	5	27	1	714	117	0	0	0
bcDCGJ	856	97	1	16	1	741	89	0	0	0
bcEVHB	849	106	7	23	1	712	108	0	0	0
bcDNKU	842	115	4	29	0	694	105	0	0	0
bcHQGT	836	124	2	19	2	689	108	0	0	0
bcHDAD	830	90	1	21	2	716	93	0	0	0
bcEJVB	824	101	2	27	0	694	95	0	0	0
bcGQWR	818	107	4	42	0	665	95	0	0	0
bcBJTY	812	134	5	22	1	650	138	0	0	0
bcAYBL	805	125	6	21	3	650	128	0	0	0
bcBUVE	800	128	5	26	1	640	122	0	0	0
bcCEFP	794	144	0	36	0	614	118	0	0	0
bcAPNY	788	112	4	37	0	635	88	0	0	0
bcGMMD	783	123	2	25	1	632	106	0	0	0
bcAUBI	778	93	3	13	1	668	89	0	0	0
bcGXIA	773	105	3	22	2	641	97	0	0	0
bcHQDS	767	97	2	15	1	652	83	0	0	0
bcBKVY	762	121	4	41	0	596	132	0	0	0
bcFEYP	757	114	6	30	1	606	112	0	0	0
bcHYPA	753	113	2	34	2	602	104	0	0	0
bcCLID	749	92	4	24	5	624	92	0	0	0
bcADSK	744	170	4	24	2	544	159	0	0	0
bcAEER	739	97	7	24	2	609	96	0	0	0
bcFPYW	735	132	4	28	2	569	129	0	0	0
bcHHIG	731	90	3	28	1	609	85	0	0	0
bcAADP	726	90	4	27	2	603	95	0	0	0
bcDKGX	722	127	3	36	2	554	119	0	0	0
bcCDMC	717	117	3	23	0	574	110	0	0	0
bcHSHL	713	132	5	38	1	537	111	0	0	0
bcBJTU	709	101	1	25	3	579	92	0	0	0
bcCBJW	705	106	2	18	1	578	102	0	0	0
bcDNWJ	701	101	5	21	2	572	102	0	0	0
bcCPXF	697	101	5	29	2	560	95	0	0	0
bcFQSY	693	93	4	19	0	577	84	0	0	0
bcBQVB	689	111	7	24	2	545	106	0	0	0
bcHIHY	685	129	7	32	0	517	107	0	0	0
bcFTEG	681	105	4	21	1	550	95	0	0	0
bcCYDZ	677	108	3	18	3	545	101	0	0	0
bcCPOW	673	263	0	13	3	394	186	0	0	0
bcDBGK	669	110	3	22	1	533	106	0	0	0
bcFBNQ	665	112	8	32	2	511	115	0	0	0
bcIGNN	661	100	1	23	0	537	97	0	0	0
bcDKDT	657	84	4	25	1	543	83	0	0	0
bcGTTZ	654	67	3	24	2	558	66	0	0	0
bcCSMV	650	94	2	20	3	531	83	0	0	0
bcGPQU	647	104	5	14	3	521	95	0	0	0
bcEITH	643	68	1	26	1	547	66	0	0	0
bcABEK	639	112	3	23	3	498	110	0	0	0
bcASSJ	636	110	5	30	12	479	108	0	0	0
bcCDAG	632	83	1	18	1	529	72	0	0	0
bcDHJO	629	102	4	16	0	507	95	0	0	0
bcBXKD	625	109	1	18	1	496	94	0	0	0
bcBWYY	621	82	2	18	0	519	76	0	0	0
bcGYNX	618	70	2	17	1	528	69	0	0	0
bcBTGE	615	78	1	12	1	523	69	0	0	0
bcGBRF	611	97	1	13	1	499	87	0	0	0
bcFTHL	607	101	3	15	0	488	97	0	0	0
bcGVSR	604	85	4	24	1	490	78	0	0	0
bcFEUP	600	116	2	15	2	465	91	0	0	0
bcCXHX	597	89	2	21	4	481	85	0	0	0
