Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcFQAU	659	73	3	16	1	566	74	0	0	0
bcEFZK	649	235	4	152	5	253	205	0	0	0
bcERQB	639	306	9	41	1	282	274	0	0	0
bcCHCR	630	77	5	31	0	517	79	0	0	0
bcEFCY	621	53	7	14	0	547	56	0	0	0
bcHJGE	612	50	1	14	1	546	51	0	0	0
bcDIYE	603	235	9	44	3	312	200	0	0	0
bcHIIW	594	67	4	12	1	510	66	0	0	0
bcCZHL	585	54	3	22	0	506	55	0	0	0
bcIFTF	576	249	4	43	2	278	219	0	0	0
bcDHQL	567	71	1	9	0	486	67	0	0	0
bcCRBY	559	81	4	14	0	460	76	0	0	0
bcCYPQ	549	60	4	21	1	463	61	0	0	0
bcEBMX	541	55	4	19	0	463	54	0	0	0
bcANID	532	35	5	20	0	472	40	0	0	0
bcHRNU	524	49	3	17	0	455	52	0	0	0
bcBWDY	515	43	4	14	0	454	49	0	0	0
bcCZRE	506	32	4	14	0	456	35	0	0	0
bcFCVU	497	62	4	10	3	418	64	0	0	0
bcBWPF	490	112	5	10	4	359	104	0	0	0
bcDJUH	482	53	5	11	1	412	55	0	0	0
bcAHYV	473	58	2	17	1	395	59	0	0	0
bcAOAX	466	57	3	10	1	395	58	0	0	0
bcGAKL	459	79	3	15	2	360	70	0	0	0
bcERZJ	453	50	8	19	1	375	57	0	0	0
bcGQDI	446	53	2	6	0	385	55	0	0	0
bcDEPO	439	46	4	6	1	382	48	0	0	0
bcDTUH	433	18	2	5	0	408	23	0	0	0
bcCUBK	426	49	4	11	0	362	51	0	0	0
bcANBO	420	22	3	10	0	385	25	0	0	0
bcAWOW	413	23	2	5	1	382	24	0	0	0
bcCNEI	407	27	1	14	0	365	26	0	0	0
bcHHPO	402	31	2	10	2	357	32	0	0	0
bcFLIB	396	29	3	5	0	359	32	0	0	0
bcHDUC	391	48	1	15	0	327	44	0	0	0
bcFUZR	385	24	2	4	0	355	26	0	0	0
bcDGBI	380	52	2	12	1	313	50	0	0	0
bcEXFG	374	132	4	27	3	208	123	0	0	0
bcGQTH	369	21	3	4	0	341	23	0	0	0
bcEJQD	363	51	1	12	0	299	47	0	0	0
bcEDFX	359	145	3	27	1	183	130	0	0	0
bcBMGE	353	90	4	15	1	243	85	0	0	0
bcEDHN	349	88	1	17	1	242	79	0	0	0
bcAGDF	344	36	5	10	0	293	40	0	0	0
bcFHFK	339	120	2	8	1	208	89	0	0	0
bcIBIK	334	47	2	14	1	270	41	0	0	0
bcGCQS	329	42	3	10	1	273	44	0	0	0
bcCLXS	325	46	2	7	1	269	44	0	0	0
bcCWVX	321	23	2	9	0	287	24	0	0	0
bcETRZ	316	23	2	7	0	284	23	0	0	0
bcGSTJ	311	77	3	15	0	216	69	0	0	0
bcCTRK	306	124	2	33	1	146	110	0	0	0
bcGRGQ	302	26	3	4	0	269	26	0	0	0
bcCAVK	298	16	1	3	0	278	17	0	0	0
bcGHFN	294	80	2	26	0	186	73	0	0	0
bcCNTM	291	21	1	11	2	256	21	0	0	0
bcFZQQ	287	11	2	7	0	267	14	0	0	0
bcDPZQ	284	25	2	7	1	249	25	0	0	0
bcDMWY	280	13	2	5	3	257	14	0	0	0
bcFJIS	276	55	2	18	2	199	54	0	0	0
bcFTAP	272	36	1	8	0	227	35	0	0	0
bcFXTR	269	16	3	7	0	243	19	0	0	0
bcAFAC	266	36	1	10	1	218	33	0	0	0
bcDNHG	262	69	2	14	0	177	58	0	0	0
bcFNMO	259	19	1	6	1	232	18	0	0	0
bcEIQA	256	24	2	9	1	220	24	0	0	0
bcHRLJ	253	24	2	3	0	224	24	0	0	0
bcBJBD	38712	6832	221	20273	954	10432	8231	0	0	0
bcGSED	16220	8133	142	1488	76	6381	9245	0	0	0
bcDNDN	12181	6212	128	1148	40	4653	7368	0	0	0
bcDUEW	10048	2188	66	4520	248	3026	2290	0	0	0
bcHGHT	8338	4581	81	822	25	2829	5184	0	0	0
bcHPOZ	7113	3730	70	717	14	2582	4037	0	0	0
bcCIQY	6286	3470	58	432	18	2308	3491	0	0	0
bcFXZY	5363	2981	49	351	19	1963	2977	0	0	0
bcDPBF	4698	2321	41	500	14	1822	2499	0	0	0
bcCLJQ	4158	2115	43	531	24	1445	2138	0	0	0
bcFIJU	3759	1350	22	303	3	2081	1340	0	0	0
bcCKTX	3416	316	11	76	1	3012	332	0	0	0
bcDZUA	3164	1357	26	214	6	1561	1302	0	0	0
bcCPPK	2974	123	14	31	2	2804	134	0	0	0
bcGJYP	2796	159	7	45	1	2584	158	0	0	0
bcDHUA	2653	122	17	43	0	2471	147	0	0	0
bcGITZ	2540	217	15	47	3	2258	232	0	0	0
bcHGLW	2441	956	20	167	13	1285	906	0	0	0
bcBNSC	2349	642	16	89	5	1597	618	0	0	0
bcBMHI	2279	202	12	50	4	2011	211	0	0	0
bcDXAY	2214	163	4	43	3	2001	154	0	0	0
bcHOAX	2162	703	13	99	12	1335	645	0	0	0
bcCWVK	2110	1081	21	206	13	789	1001	0	0	0
bcAWGI	2063	194	10	54	3	1802	198	0	0	0
bcBMAW	2022	114	9	38	1	1860	117	0	0	0
bcCTVB	1981	951	18	150	10	852	878	0	0	0
bcBZTC	1941	164	9	36	0	1732	173	0	0	0
bcFTDE	1903	152	8	38	3	1702	151	0	0	0
bcFRMF	1870	159	12	37	1	1661	170	0	0	0
bcFJMN	1837	190	9	44	5	1589	190	0	0	0
bcFTTU	1803	606	16	148	3	1030	574	0	0	0
bcCGEA	1774	138	6	39	3	1588	134	0	0	0
bcHMZR	1747	122	12	35	0	1578	130	0	0	0
bcBKPT	1721	130	4	36	2	1549	131	0	0	0
bcIHJZ	1697	159	9	42	1	1486	165	0	0	0
bcEREC	1674	140	11	32	2	1489	148	0	0	0
bcBIIR	1653	160	10	42	2	1439	159	0	0	0
bcADPT	1630	127	7	27	1	1468	127	0	0	0
bcFVJK	1609	115	8	20	1	1465	107	0	0	0
bcDLTA	1587	127	4	39	0	1417	132	0	0	0
bcCZFZ	1570	105	9	29	0	1427	109	0	0	0
bcBBJO	1550	112	8	19	2	1409	118	0	0	0
bcHKKX	1530	91	5	26	2	1406	89	0	0	0
bcHCUT	1514	126	8	41	6	1333	131	0	0	0
bcCVJN	1498	111	9	38	1	1339	119	0	0	0
bcBPKI	1479	143	5	35	2	1294	143	0	0	0
bcCBSY	1463	141	9	40	0	1273	150	0	0	0
bcEWYR	1447	136	9	21	0	1281	141	0	0	0
bcEZDW	1432	105	6	25	0	1296	102	0	0	0
bcFAYA	1415	121	6	35	3	1250	118	0	0	0
bcFAJX	1401	118	7	25	1	1250	117	0	0	0
bcBMHB	1389	124	9	32	0	1224	133	0	0	0
bcIIAB	1373	138	11	33	0	1191	147	0	0	0
bcGQOP	1360	633	9	53	7	658	588	0	0	0
bcFKRC	1345	146	7	38	2	1152	146	0	0	0
bcFWTL	1331	97	3	23	2	1206	99	0	0	0
bcDLGM	1317	105	6	28	2	1176	109	0	0	0
bcBIKQ	1304	722	16	97	7	462	656	0	0	0
bcDEUH	1291	87	3	30	0	1171	90	0	0	0
bcGWQB	1277	85	5	14	2	1171	86	0	0	0
bcGQGV	1264	139	9	24	2	1090	139	0	0	0
bcEFAH	1249	113	13	32	2	1089	119	0	0	0
bcAPET	1237	101	5	30	2	1099	102	0	0	0
bcHQAW	1224	99	6	26	1	1092	102	0	0	0
bcFTHA	1211	107	9	32	1	1062	118	0	0	0
bcBMPW	1198	113	6	34	1	1044	111	0	0	0
bcEUCI	1186	100	8	18	0	1060	105	0	0	0
bcBWSM	1175	129	5	33	0	1008	123	0	0	0
bcCHGL	1165	97	6	20	2	1040	102	0	0	0
bcCTGF	1152	158	4	37	1	952	150	0	0	0
bcAXBW	1142	82	10	21	1	1028	93	0	0	0
bcDTZF	1131	148	7	22	1	953	146	0	0	0
bcHEUY	1122	89	10	26	4	993	96	0	0	0
bcCRWS	1111	98	4	18	1	990	96	0	0	0
bcFQQS	1098	125	9	26	2	936	125	0	0	0
bcEVHZ	1087	519	5	107	6	450	444	0	0	0
bcBFXP	1076	97	9	25	0	945	100	0	0	0
bcGBOY	1064	74	4	20	0	966	80	0	0	0
bcERQP	1054	52	3	10	1	988	56	0	0	0
bcHZEF	1044	103	8	21	1	911	110	0	0	0
bcDURP	1033	73	7	17	0	936	75	0	0	0
bcFQQK	1024	89	6	14	2	913	91	0	0	0
bcDZWY	1014	116	2	23	1	872	112	0	0	0
bcIJNJ	1004	137	8	31	2	826	140	0	0	0
bcGLYL	993	256	2	22	2	711	236	0	0	0
bcBUHI	983	115	4	23	0	841	117	0	0	0
bcGBDK	973	100	8	13	0	852	98	0	0	0
bcFQZI	963	61	1	32	1	868	62	0	0	0
bcANYG	953	91	3	29	1	829	93	0	0	0
bcFVSG	941	87	3	29	1	821	84	0	0	0
bcFCRF	932	88	9	21	0	814	97	0	0	0
bcBHUL	922	89	5	31	2	795	89	0	0	0
bcDYUF	911	76	6	17	0	812	83	0	0	0
bcBQIO	902	91	3	22	1	785	89	0	0	0
bcENCL	893	32	6	19	0	836	34	0	0	0
bcCHWH	884	100	4	24	0	756	99	0	0	0
bcFXDO	872	175	6	19	1	671	158	0	0	0
bcGIJP	862	93	9	25	4	731	99	0	0	0
bcCLBR	853	48	5	22	0	778	52	0	0	0
bcIGQL	843	84	7	25	2	725	91	0	0	0
bcFRVN	832	84	1	24	2	721	80	0	0	0
bcHRRM	822	83	3	15	2	719	84	0	0	0
bcHEFW	813	60	4	17	2	730	64	0	0	0
bcHHCE	803	71	4	16	1	711	71	0	0	0
bcELTF	793	111	4	28	1	649	112	0	0	0
bcFIGY	783	89	4	23	1	666	87	0	0	0
bcDRPE	774	70	5	16	2	681	72	0	0	0
bcARGO	764	117	3	29	3	612	111	0	0	0
bcBQAE	754	99	4	19	2	630	102	0	0	0
bcDFOJ	745	69	4	18	1	653	67	0	0	0
bcFCXQ	736	71	0	20	2	643	71	0	0	0
bcFZRZ	727	102	3	20	3	599	93	0	0	0
bcCKJP	716	69	4	18	2	623	72	0	0	0
bcDKIB	706	45	3	9	3	646	46	0	0	0
bcGZYL	697	109	3	34	1	550	95	0	0	0
bcAYRY	688	56	5	19	2	606	58	0	0	0
bcEEOW	678	88	6	22	2	560	87	0	0	0
bcHESK	667	60	3	13	3	588	61	0	0	0
bcDVYM	658	53	2	8	1	594	51	0	0	0
bcHNQN	649	57	7	16	3	566	57	0	0	0
bcEHAO	639	80	3	7	0	549	73	0	0	0
bcGLVC	630	78	3	16	2	531	81	0	0	0
bcDRCG	621	73	2	16	1	529	71	0	0	0
bcGTJV	612	43	4	7	1	557	47	0	0	0
bcAANF	603	80	2	14	0	507	80	0	0	0
bcAIWD	594	61	5	20	0	508	64	0	0	0
bcFDMD	585	93	0	15	1	476	88	0	0	0
bcFMVA	576	45	2	9	1	519	43	0	0	0
bcEHUY	567	53	6	19	0	489	58	0	0	0
bcCBYC	559	49	1	7	0	502	48	0	0	0
bcFDJI	549	89	2	13	0	445	82	0	0	0
bcBBLV	541	62	3	13	2	461	67	0	0	0
bcCJPO	532	58	2	16	3	453	55	0	0	0
bcHHAP	524	39	5	9	0	471	40	0	0	0
bcEXCK	515	47	3	17	1	447	47	0	0	0
bcGYDA	506	52	7	10	1	436	58	0	0	0
bcDMIZ	497	71	1	14	0	411	67	0	0	0
bcHXFB	490	47	2	11	2	428	44	0	0	0
bcGYEV	482	219	1	41	2	219	191	0	0	0
bcBIKT	473	63	3	10	2	395	63	0	0	0
bcARUE	466	45	2	13	2	404	46	0	0	0
bcGSQS	459	41	3	13	1	401	44	0	0	0
bcHISY	453	80	7	13	1	352	87	0	0	0
bcALNR	446	118	2	12	0	314	98	0	0	0
bcBWPZ	439	50	4	11	2	372	55	0	0	0
bcIGUQ	433	35	5	15	0	378	36	0	0	0
bcENRD	426	53	2	15	0	356	48	0	0	0
bcBRGO	420	42	4	18	1	355	42	0	0	0
bcGFAV	413	67	2	17	2	325	71	0	0	0
bcIGIN	407	33	3	7	0	364	35	0	0	0
bcGZDO	402	97	5	120	8	172	92	0	0	0
bcBKRT	396	53	2	5	0	336	54	0	0	0
bcAAOO	391	47	2	16	1	325	49	0	0	0
bcDSOR	385	44	3	8	2	328	48	0	0	0
bcFMFB	380	29	0	9	1	341	29	0	0	0
bcDBOO	374	43	0	9	0	322	42	0	0	0
bcIIQG	369	136	0	43	0	190	111	0	0	0
bcBECR	363	54	2	13	1	293	55	0	0	0
bcFBVL	359	44	2	13	1	299	43	0	0	0
bcHNTJ	353	39	1	15	1	297	40	0	0	0
bcENOP	349	50	1	5	0	293	47	0	0	0
bcGKVY	343	32	3	22	0	286	35	0	0	0
bcDYMC	339	56	1	11	1	270	56	0	0	0
bcATLJ	334	34	2	7	0	291	36	0	0	0
bcHSHK	329	41	2	8	0	278	37	0	0	0
bcCNVD	325	42	2	11	1	269	41	0	0	0
bcHZQQ	321	100	3	29	1	188	79	0	0	0
bcEBMP	316	66	2	18	1	229	61	0	0	0
bcHPSP	311	46	2	15	1	247	49	0	0	0
bcFMVD	306	37	0	7	1	261	33	0	0	0
bcDUKJ	302	123	3	17	3	156	111	0	0	0
bcAAFF	298	92	1	65	6	134	95	0	0	0
bcAUZF	294	46	2	18	0	228	43	0	0	0
bcGIWF	291	21	1	9	0	260	22	0	0	0
bcEWPZ	287	36	0	14	1	236	35	0	0	0
bcHLVJ	284	21	2	10	0	251	22	0	0	0
bcDYXB	280	22	1	9	1	247	22	0	0	0
bcFRSD	276	95	1	13	2	165	83	0	0	0
bcDVKM	272	17	3	4	0	248	20	0	0	0
bcGKQF	269	46	0	11	0	212	45	0	0	0
bcIDLI	266	59	1	9	1	196	56	0	0	0
bcEFIV	262	31	1	9	0	221	31	0	0	0
bcDVTF	259	39	2	11	0	207	42	0	0	0
bcDSEK	256	25	0	9	1	221	24	0	0	0
bcATYX	253	12	0	2	0	239	12	0	0	0
bcFPBA	38198	20463	319	4467	351	12598	26579	0	0	0
bcFFOA	16201	8303	154	1729	131	5884	10127	0	0	0
bcERAB	12167	6168	123	962	39	4875	6664	0	0	0
bcGXDY	10048	5760	103	824	56	3305	7008	0	0	0
bcGEGB	8333	2798	47	2699	143	2646	3059	0	0	0
bcCATH	7112	2584	48	529	17	3934	2676	0	0	0
bcGEKA	6283	3212	52	403	19	2597	3416	0	0	0
bcDPVW	5361	2814	38	412	14	2083	2979	0	0	0
bcEALF	4697	473	30	115	19	4060	486	0	0	0
bcHNOM	4157	1564	27	1047	49	1470	1501	0	0	0
bcGWKK	3756	1700	31	343	16	1666	1699	0	0	0
bcIFVR	3415	273	24	202	5	2911	275	0	0	0
bcIERY	3163	829	17	109	12	2196	726	0	0	0
bcFERA	2973	828	33	78	20	2014	763	0	0	0
bcHLFN	2795	144	5	37	0	2609	136	0	0	0
bcAYQX	2650	198	13	55	5	2379	202	0	0	0
bcBTTK	2539	231	11	54	3	2240	239	0	0	0
bcIDSV	2440	1262	25	214	20	919	1211	0	0	0
bcCDPD	2348	196	9	64	1	2078	201	0	0	0
bcDGDM	2279	1166	11	205	7	890	1167	0	0	0
bcAGRO	2214	830	22	115	2	1245	849	0	0	0
bcAOPH	2161	1058	15	213	4	871	1096	0	0	0
bcCJMX	2110	154	9	42	3	1902	161	0	0	0
bcGYTT	2062	147	15	23	3	1874	155	0	0	0
bcCJZJ	2021	140	6	29	1	1845	140	0	0	0
bcIHKN	1981	117	10	32	1	1821	122	0	0	0
bcBKEG	1940	242	10	60	6	1622	231	0	0	0
bcHBRU	1903	866	19	156	7	855	850	0	0	0
bcGOZV	1869	133	12	45	1	1678	142	0	0	0
bcHKEL	1836	162	11	28	3	1632	171	0	0	0
bcBJRA	1803	183	11	37	3	1569	188	0	0	0
bcHEUH	1774	149	12	30	2	1581	145	0	0	0
bcEGCN	1747	150	8	34	4	1551	146	0	0	0
bcFUXS	1721	122	8	43	6	1542	126	0	0	0
bcDVTA	1697	178	11	43	1	1464	182	0	0	0
bcEXOT	1674	132	7	38	6	1491	139	0	0	0
bcCVOJ	1653	174	6	37	1	1435	174	0	0	0
bcHFWB	1630	155	5	50	0	1420	151	0	0	0
bcDLRU	1609	157	5	44	1	1402	157	0	0	0
bcHQBK	1587	126	4	34	0	1423	121	0	0	0
bcCTSC	1570	166	5	44	0	1355	157	0	0	0
bcDCNN	1549	121	12	48	1	1367	128	0	0	0
bcAYPQ	1530	112	9	27	1	1381	117	0	0	0
bcBZRD	1513	146	9	27	2	1329	151	0	0	0
bcHTQB	1498	144	11	39	4	1300	141	0	0	0
bcEQFL	1479	95	9	32	3	1340	98	0	0	0
bcHYRP	1463	142	13	33	1	1274	151	0	0	0
bcBZAY	1447	131	11	32	2	1271	141	0	0	0
bcHDFE	1432	126	4	27	1	1274	121	0	0	0
bcIDZW	1415	124	5	34	1	1251	121	0	0	0
bcARRW	1401	111	6	20	1	1263	116	0	0	0
bcEGYH	1389	479	6	43	9	852	427	0	0	0
bcBGIO	1373	123	6	25	3	1216	122	0	0	0
bcGEEN	1360	113	7	32	1	1207	117	0	0	0
bcDILU	1345	82	5	22	0	1236	82	0	0	0
bcGRHW	1331	97	9	21	4	1200	102	0	0	0
bcHZWP	1317	165	4	48	1	1099	160	0	0	0
bcFXFI	1304	128	12	32	1	1131	139	0	0	0
bcAXGT	1291	183	8	33	3	1064	172	0	0	0
bcFQCK	1277	96	6	22	1	1152	98	0	0	0
bcEBGK	1264	132	6	24	3	1099	132	0	0	0
bcHWDY	1249	123	8	40	0	1078	121	0	0	0
bcIACQ	1236	148	6	119	11	952	152	0	0	0
bcIIYE	1224	111	3	28	2	1080	107	0	0	0
bcEQOK	1211	108	8	24	1	1070	115	0	0	0
bcCYTG	1198	153	9	39	3	994	150	0	0	0
bcEYMY	1186	97	3	29	0	1057	99	0	0	0
bcHLAZ	1175	102	7	29	1	1036	105	0	0	0
bcCRRJ	1165	101	11	30	1	1022	106	0	0	0
bcHAAI	1152	97	9	27	3	1016	97	0	0	0
bcEKZL	1142	119	6	37	0	980	116	0	0	0
bcCWFU	1131	94	3	16	2	1016	94	0	0	0
bcFNJW	1121	107	3	43	3	965	99	0	0	0
bcDJSE	1111	79	8	13	0	1011	85	0	0	0
bcAUZC	1098	119	6	23	1	949	124	0	0	0
bcFLGB	1087	116	6	26	0	939	119	0	0	0
bcEXMQ	1076	87	4	18	4	963	90	0	0	0
bcGRUK	1064	61	7	25	2	969	66	0	0	0
bcAXGY	1054	116	5	21	1	911	114	0	0	0
bcFZNL	1044	107	5	25	1	906	105	0	0	0
bcBHOZ	1033	468	9	137	8	411	399	0	0	0
bcESSR	1024	123	6	24	2	869	115	0	0	0
bcEPIW	1014	88	2	24	0	900	87	0	0	0
bcAZTX	1004	73	6	23	2	900	78	0	0	0
bcFLGL	993	125	5	40	2	821	130	0	0	0
bcFUAI	983	88	7	29	1	858	93	0	0	0
bcGLLI	973	77	5	24	0	867	74	0	0	0
bcDVFL	963	76	3	22	1	861	79	0	0	0
bcBBRI	953	88	7	23	3	832	94	0	0	0
bcAPFK	941	84	6	32	2	817	85	0	0	0
bcBPCL	931	77	4	14	0	836	69	0	0	0
bcEHUA	922	87	5	11	1	818	88	0	0	0
bcDFTW	911	68	6	21	1	815	67	0	0	0
bcEPYP	902	73	2	28	0	799	70	0	0	0
bcFZYF	893	107	7	10	2	767	115	0	0	0
bcDBVT	884	124	7	13	2	738	122	0	0	0
bcIEWQ	872	76	1	17	0	778	75	0	0	0
bcHIDX	862	361	9	73	4	415	348	0	0	0
bcCXZC	852	74	6	23	3	746	78	0	0	0
bcEDLJ	843	56	4	16	1	766	56	0	0	0
bcAUBG	832	81	4	15	0	732	82	0	0	0
bcDHWK	822	71	4	20	1	726	73	0	0	0
bcEOQR	813	96	4	16	2	695	99	0	0	0
bcHQCX	803	90	4	20	0	689	93	0	0	0
bcBTXB	793	60	1	15	0	717	57	0	0	0
bcAWGO	783	54	4	13	1	711	50	0	0	0
bcBWQU	774	98	3	24	1	648	95	0	0	0
bcDCIA	764	379	8	55	0	322	342	0	0	0
bcDPRI	754	88	6	17	3	640	91	0	0	0
bcGICL	745	96	6	17	0	626	100	0	0	0
bcGQJK	736	41	4	18	1	672	45	0	0	0
bcDDWX	726	72	3	19	1	631	72	0	0	0
bcESXN	716	88	7	16	0	605	92	0	0	0
bcHMYQ	706	72	4	14	1	615	73	0	0	0
bcAHEB	697	82	3	21	0	591	82	0	0	0
bcENHO	688	68	4	21	2	593	69	0	0	0
bcDJMZ	678	61	4	17	0	596	63	0	0	0
bcEMXW	667	351	11	59	0	246	313	0	0	0
bcATCL	658	56	3	11	2	586	57	0	0	0
bcEOGB	649	54	0	10	0	585	54	0	0	0
bcFGCT	639	41	2	12	0	584	43	0	0	0
bcBNWP	630	39	7	13	0	571	47	0	0	0
bcGPWE	621	63	2	20	1	535	66	0	0	0
bcHUMA	612	102	3	25	1	481	98	0	0	0
bcAYBS	603	286	2	63	1	251	267	0	0	0
bcFTEE	594	64	1	22	0	507	57	0	0	0
bcGLGN	585	68	2	13	3	499	74	0	0	0
bcAOVJ	576	39	1	13	0	523	39	0	0	0
bcBIZV	567	207	3	41	7	309	172	0	0	0
bcHJBP	559	67	7	14	1	470	64	0	0	0
bcGOTQ	549	50	2	13	0	484	50	0	0	0
bcCFPP	541	46	2	12	0	481	45	0	0	0
bcHUQR	532	69	5	15	1	442	71	0	0	0
bcBDGK	524	43	2	8	1	470	44	0	0	0
bcARJZ	515	160	0	50	0	305	148	0	0	0
bcHAOL	506	55	4	22	0	425	59	0	0	0
bcHAZH	497	46	2	4	1	444	46	0	0	0
bcEBVB	490	71	5	10	1	403	73	0	0	0
bcGABM	482	49	2	15	1	415	51	0	0	0
bcDTXF	473	40	1	4	2	426	40	0	0	0
bcEYZM	466	57	1	17	1	390	55	0	0	0
bcGSSX	459	52	1	11	2	393	49	0	0	0
bcHSKK	453	25	1	11	0	416	25	0	0	0
bcIGYW	446	41	2	8	1	394	43	0	0	0
bcCGWK	439	40	3	8	0	388	44	0	0	0
bcHKWX	433	135	5	23	1	269	127	0	0	0
bcFEDD	426	24	3	5	0	394	27	0	0	0
bcEPPE	420	70	2	15	1	332	68	0	0	0
bcFBZM	413	118	4	25	2	264	111	0	0	0
bcDBPN	407	47	4	8	1	347	48	0	0	0
bcAFNO	402	187	1	36	0	178	159	0	0	0
bcBQKF	396	113	3	30	1	249	103	0	0	0
bcAHPZ	391	43	2	14	1	331	45	0	0	0
bcCMEF	385	47	7	12	1	318	51	0	0	0
bcGMZQ	380	51	3	3	3	320	50	0	0	0
bcFCXN	374	50	0	14	1	309	50	0	0	0
bcBZVU	369	35	0	7	1	326	33	0	0	0
bcAIVY	363	41	3	5	1	313	43	0	0	0
bcAPGF	359	40	1	10	0	308	39	0	0	0
bcHROM	353	46	1	21	1	284	40	0	0	0
bcFESG	349	37	1	9	0	302	33	0	0	0
bcGKMW	343	33	1	14	0	295	34	0	0	0
bcIJEX	339	27	3	3	0	306	27	0	0	0
bcEODR	334	35	3	6	0	290	37	0	0	0
bcFUEP	329	37	3	4	0	285	39	0	0	0
bcEGSL	325	32	2	7	0	284	31	0	0	0
bcCYHV	321	45	0	10	0	266	42	0	0	0
bcBJUI	316	14	3	4	0	295	17	0	0	0
bcEQIA	311	54	1	13	3	240	51	0	0	0
bcBXMS	306	20	2	14	1	269	22	0	0	0
bcDHVS	302	25	1	12	2	262	26	0	0	0
bcAMUG	298	72	1	27	1	197	59	0	0	0
bcHSHU	294	43	4	11	2	234	45	0	0	0
bcICDP	291	29	0	9	0	253	27	0	0	0
bcFJLI	287	30	5	17	1	234	32	0	0	0
bcHWGU	284	19	2	9	1	253	20	0	0	0
bcAYBV	280	26	0	10	0	244	25	0	0	0
bcDJPT	276	21	3	4	0	248	23	0	0	0
bcBSHF	272	40	5	2	0	225	42	0	0	0
bcAMPB	269	26	2	12	2	227	27	0	0	0
bcEAYC	266	16	0	5	0	245	16	0	0	0
bcFBFW	262	24	2	7	0	229	26	0	0	0
bcAALO	259	33	1	6	2	217	33	0	0	0
bcADWJ	256	31	1	9	0	215	32	0	0	0
bcHCGU	253	21	1	3	4	224	22	0	0	0
bcEKFU	36169	12190	252	12053	612	11062	15584	0	0	0
bcHORB	16161	9089	158	1566	58	5290	11199	0	0	0
bcARGM	12159	6534	106	863	57	4599	7505	0	0	0
bcGSSV	10032	3344	84	2580	142	3882	3551	0	0	0
bcCGWI	8333	3635	67	1057	80	3494	3984	0	0	0
bcDTGP	7112	3535	50	618	19	2890	4032	0	0	0
bcBLIL	6274	2846	44	554	20	2810	3031	0	0	0
bcCXLA	5359	2940	44	430	15	1930	2907	0	0	0
bcDTYS	4689	2215	45	450	14	1965	2218	0	0	0
bcBREP	4156	1798	44	240	17	2057	1834	0	0	0
bcDSAG	3754	1780	32	393	6	1543	1875	0	0	0
bcAXXU	3413	1874	26	315	20	1178	1821	0	0	0
bcBGFY	3163	153	15	49	3	2943	161	0	0	0
bcFALV	2972	1628	29	287	35	993	1597	0	0	0
bcCODO	2794	202	17	57	2	2516	213	0	0	0
bcEYFW	2649	1472	28	233	13	903	1585	0	0	0
bcFCHH	2539	224	10	54	2	2249	237	0	0	0
bcADME	2440	177	6	61	2	2194	180	0	0	0
bcGFAH	2348	246	13	59	4	2026	254	0	0	0
bcGNJW	2279	171	10	40	2	2056	174	0	0	0
bcHIXJ	2214	461	16	60	11	1666	426	0	0	0
bcGFAI	2161	175	15	51	2	1918	177	0	0	0
bcDNQG	2110	137	14	28	1	1930	148	0	0	0
bcFIXH	2062	149	16	62	0	1835	160	0	0	0
bcGIUZ	2021	423	9	52	2	1535	382	0	0	0
bcEPML	1980	165	8	37	3	1767	167	0	0	0
bcHAPV	1940	172	9	45	2	1712	167	0	0	0
bcCKOY	1903	152	13	37	5	1696	161	0	0	0
bcAQVS	1869	160	3	40	5	1661	156	0	0	0
bcCHKL	1836	128	9	34	0	1665	139	0	0	0
bcFDEA	1803	130	9	40	4	1620	134	0	0	0
bcBEZX	1774	105	14	30	2	1623	119	0	0	0
bcCJFB	1747	148	8	29	1	1561	149	0	0	0
bcHSNQ	1721	125	10	32	3	1551	133	0	0	0
bcBLLD	1697	182	11	41	2	1461	188	0	0	0
bcDRVK	1673	153	9	43	0	1468	150	0	0	0
bcDKVA	1653	115	6	32	0	1500	110	0	0	0
bcAVXW	1630	174	7	47	1	1401	175	0	0	0
bcARFZ	1609	164	9	41	5	1390	166	0	0	0
bcCFFP	1587	125	8	31	3	1420	130	0	0	0
bcIJWO	1570	112	8	20	0	1430	111	0	0	0
bcAJHR	1549	106	12	25	0	1406	111	0	0	0
bcAWLF	1530	112	3	35	2	1378	114	0	0	0
bcCBPH	1513	113	14	31	3	1352	117	0	0	0
bcBUJK	1498	737	17	118	4	622	770	0	0	0
bcGBPI	1479	122	4	24	1	1328	122	0	0	0
bcEBCN	1463	193	5	61	2	1202	193	0	0	0
bcAUQY	1447	145	5	33	1	1263	142	0	0	0
bcCTMO	1432	157	8	32	5	1230	154	0	0	0
bcHHSA	1415	413	13	57	12	920	394	0	0	0
bcFQXA	1401	120	6	29	4	1242	119	0	0	0
bcEPWC	1389	147	10	39	1	1192	156	0	0	0
bcEZGP	1373	168	10	35	5	1155	171	0	0	0
bcDLQQ	1360	117	7	22	1	1213	122	0	0	0
bcDGNA	1345	105	8	27	1	1204	114	0	0	0
bcETNY	1331	109	6	22	2	1192	109	0	0	0
bcEETB	1317	123	8	28	3	1155	123	0	0	0
