Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcEUDR	473	84	5	19	2	363	82	0	0	0
bcGFPE	467	70	9	12	0	376	71	0	0	0
bcGEBJ	461	67	6	14	1	373	63	0	0	0
bcDUES	454	52	2	10	3	387	50	0	0	0
bcBGPL	447	237	6	62	2	140	203	0	0	0
bcAPSD	442	115	8	51	2	266	114	0	0	0
bcGQHR	435	54	5	8	0	368	57	0	0	0
bcDTHB	430	67	6	15	0	342	64	0	0	0
bcBGXS	424	71	4	17	2	330	68	0	0	0
bcCTBO	418	49	6	13	0	350	54	0	0	0
bcDVZN	413	57	7	17	0	332	62	0	0	0
bcEJMZ	408	193	2	37	0	176	160	0	0	0
bcGGYH	402	82	5	19	2	294	82	0	0	0
bcFJJH	396	37	4	22	1	332	32	0	0	0
bcDVPR	390	59	3	15	0	313	60	0	0	0
bcFHFI	384	168	4	45	0	167	132	0	0	0
bcBVFF	378	142	2	28	3	203	124	0	0	0
bcEIWD	373	149	3	31	5	185	136	0	0	0
bcIBOP	367	28	3	11	1	324	30	0	0	0
bcEVOE	361	48	5	10	0	298	54	0	0	0
bcGZKH	355	42	2	16	1	294	43	0	0	0
bcBAML	350	54	1	13	1	281	53	0	0	0
bcEFOE	344	140	2	32	4	166	117	0	0	0
bcDQWL	339	37	1	13	0	288	38	0	0	0
bcBPSY	333	42	3	14	0	274	43	0	0	0
bcBIJI	328	156	4	36	0	132	131	0	0	0
bcFBSJ	322	39	4	8	1	270	39	0	0	0
bcBIDC	317	61	0	19	2	235	53	0	0	0
bcDEOT	312	27	4	5	1	275	30	0	0	0
bcHHJD	307	20	1	7	1	278	21	0	0	0
bcFJZW	301	29	8	12	1	251	37	0	0	0
bcHIDU	295	33	2	6	0	254	33	0	0	0
bcFQJH	290	101	3	31	3	152	93	0	0	0
bcBXPZ	284	37	1	3	0	243	34	0	0	0
bcEMWY	279	115	3	26	1	134	96	0	0	0
bcCZBT	274	18	1	10	0	245	18	0	0	0
bcFCKG	269	28	2	11	1	227	28	0	0	0
bcHYBR	263	26	0	13	1	223	24	0	0	0
bcBYQI	258	51	2	8	1	196	48	0	0	0
bcEHPX	253	131	5	23	3	91	118	0	0	0
bcCQYO	18533	11263	246	1176	52	5796	12691	0	0	0
bcBHHL	13151	7953	182	1267	45	3704	9319	0	0	0
bcFBQR	10533	6474	160	1095	75	2729	7714	0	0	0
bcFUNQ	8791	5164	140	881	54	2552	5750	0	0	0
bcCHSD	7202	4248	109	783	87	1975	4314	0	0	0
bcECCE	5706	3499	84	432	13	1678	3802	0	0	0
bcBDLS	4613	2347	68	402	14	1782	2298	0	0	0
bcDYMD	3723	2165	66	374	10	1108	2229	0	0	0
bcFFBG	2994	1501	36	346	7	1104	1421	0	0	0
bcEFCM	2493	925	32	238	10	1288	809	0	0	0
bcCTUD	2187	228	15	56	1	1887	234	0	0	0
bcBLWR	1945	253	19	58	1	1614	248	0	0	0
bcBQFS	1781	199	12	37	3	1530	203	0	0	0
bcFKOV	1672	916	20	173	19	544	784	0	0	0
bcEVKG	1579	425	13	79	3	1059	392	0	0	0
bcICMH	1498	813	20	89	10	566	692	0	0	0
bcCIOT	1435	157	11	38	0	1229	162	0	0	0
bcFMOE	1391	129	12	42	1	1207	128	0	0	0
bcDWPY	1345	128	10	24	3	1180	124	0	0	0
bcAPTB	1302	165	9	21	1	1106	154	0	0	0
bcIJEC	1265	156	8	40	1	1060	153	0	0	0
bcERKJ	1235	112	5	24	1	1093	105	0	0	0
bcDVDZ	1203	126	10	27	0	1040	132	0	0	0
bcCTLG	1177	136	11	31	0	999	142	0	0	0
bcBJPV	1153	116	13	18	0	1006	129	0	0	0
bcGFSV	1130	97	10	17	1	1005	96	0	0	0
bcGDWK	1109	106	10	34	3	956	110	0	0	0
bcBTVA	1087	135	11	33	1	907	142	0	0	0
bcDUCI	1066	616	11	92	8	339	509	0	0	0
bcDKGO	1047	228	10	46	4	759	214	0	0	0
bcETHQ	1028	77	17	19	1	914	90	0	0	0
bcAUBX	1012	119	6	27	1	859	125	0	0	0
bcFDQG	997	111	13	21	1	851	102	0	0	0
bcBUDZ	982	517	9	105	3	348	469	0	0	0
bcAYWO	967	155	11	31	1	769	149	0	0	0
bcBBKX	953	115	7	17	1	813	119	0	0	0
bcGSBL	940	394	18	91	1	436	333	0	0	0
bcBQXU	927	103	17	27	2	778	119	0	0	0
bcAWNW	915	114	7	33	0	761	117	0	0	0
bcGEKU	901	79	11	32	2	777	85	0	0	0
bcFWSS	890	103	8	23	3	753	99	0	0	0
bcFUQA	876	402	7	88	1	378	340	0	0	0
bcCEVC	865	81	5	20	3	756	77	0	0	0
bcHYDZ	854	206	5	20	0	623	182	0	0	0
bcCRNM	844	62	4	20	0	758	59	0	0	0
bcHGEK	834	64	7	27	1	735	72	0	0	0
bcCKOM	823	101	5	25	1	691	102	0	0	0
bcETGP	813	105	9	18	1	680	98	0	0	0
bcAXKQ	802	120	5	21	0	656	120	0	0	0
bcBPEX	792	92	11	21	0	668	99	0	0	0
bcIANL	783	79	8	16	1	679	88	0	0	0
bcCRSA	774	387	6	83	6	292	314	0	0	0
bcAPRE	765	213	8	76	3	465	193	0	0	0
bcCOAR	755	347	8	77	4	319	290	0	0	0
bcHTCA	746	104	10	13	3	616	109	0	0	0
bcACTU	737	82	3	18	1	633	83	0	0	0
bcGWCQ	727	121	6	22	0	578	122	0	0	0
bcHWDM	719	80	5	23	0	611	77	0	0	0
bcCAPD	711	99	13	19	2	578	104	0	0	0
bcFMGH	704	316	10	87	2	289	275	0	0	0
bcDYTF	696	70	3	19	2	602	71	0	0	0
bcGRCO	689	76	7	11	0	595	80	0	0	0
bcHYCA	682	80	5	21	0	576	80	0	0	0
bcFUKM	674	295	6	55	2	316	258	0	0	0
bcIBCN	666	82	7	15	1	561	83	0	0	0
bcHZQS	659	53	3	13	0	590	49	0	0	0
bcDLEL	651	312	7	78	1	253	264	0	0	0
bcHMHS	644	93	3	15	2	531	88	0	0	0
bcEOPY	637	267	8	61	3	298	231	0	0	0
bcEIGR	630	84	11	23	0	512	93	0	0	0
bcFZKP	623	78	8	19	1	517	82	0	0	0
bcCWIB	616	65	5	14	4	528	70	0	0	0
bcHXQX	610	67	4	13	0	526	61	0	0	0
bcDBJN	603	118	3	31	0	451	99	0	0	0
bcHIFM	596	78	8	19	1	490	82	0	0	0
bcFVQC	591	69	6	14	1	501	76	0	0	0
bcGHEF	583	77	1	13	1	491	75	0	0	0
bcBRQW	575	76	4	15	1	479	75	0	0	0
bcFSUU	569	70	5	15	2	477	71	0	0	0
bcDAFQ	562	71	8	19	1	463	76	0	0	0
bcDDWM	556	74	10	16	0	456	78	0	0	0
bcGFUA	549	241	7	57	3	241	206	0	0	0
bcGGIP	542	68	4	9	2	459	72	0	0	0
bcHCYB	536	267	8	56	2	203	249	0	0	0
bcBWFS	530	64	5	12	0	449	65	0	0	0
bcGVHB	524	235	4	43	4	238	189	0	0	0
bcFOVQ	517	59	6	18	0	434	58	0	0	0
bcGMTR	511	197	3	56	1	254	161	0	0	0
bcDDIL	505	81	6	19	1	398	84	0	0	0
bcDUOK	498	200	8	16	2	272	186	0	0	0
bcBVPW	492	97	4	14	1	376	94	0	0	0
bcFSMK	486	239	9	35	7	196	208	0	0	0
bcEQTZ	479	58	8	10	0	403	61	0	0	0
bcDZSM	473	170	3	45	0	255	159	0	0	0
bcGRUF	467	69	7	9	0	382	69	0	0	0
bcERZA	461	66	3	18	0	374	66	0	0	0
bcDLNT	454	219	7	70	6	152	204	0	0	0
bcAFQV	447	208	6	42	1	190	181	0	0	0
bcAPPS	442	105	8	19	4	306	102	0	0	0
bcBXEV	435	65	1	14	2	353	64	0	0	0
bcEHLW	430	78	7	17	0	328	81	0	0	0
bcEOYD	424	161	10	59	1	193	145	0	0	0
bcAIKL	418	46	5	12	0	355	51	0	0	0
bcFPDW	413	62	2	9	0	340	63	0	0	0
bcHVSN	408	131	3	32	0	242	114	0	0	0
bcEHFV	402	60	3	12	0	327	58	0	0	0
bcBWDQ	396	47	6	14	2	327	48	0	0	0
bcHBWV	390	59	5	16	0	310	60	0	0	0
bcALDT	384	37	7	18	1	321	43	0	0	0
bcCVYK	378	155	5	34	1	183	133	0	0	0
bcEREP	373	45	5	22	1	300	43	0	0	0
bcEAQT	367	70	5	13	2	277	73	0	0	0
bcBLGK	361	76	0	23	0	262	71	0	0	0
bcHVIY	355	41	5	8	1	300	43	0	0	0
bcDFWT	350	46	0	14	0	290	44	0	0	0
bcDWEN	344	49	2	14	0	279	49	0	0	0
bcEYMY	339	59	2	14	0	264	54	0	0	0
bcGQXW	333	35	3	4	0	291	36	0	0	0
bcGYXT	327	162	5	26	1	133	132	0	0	0
bcHMXD	322	28	3	12	0	279	28	0	0	0
bcFQQN	317	64	0	20	1	232	57	0	0	0
bcGVOQ	312	156	5	34	1	116	129	0	0	0
bcCOYY	307	32	5	11	1	258	36	0	0	0
bcCPTV	301	52	7	10	0	232	53	0	0	0
bcEYJK	295	127	2	36	1	129	103	0	0	0
bcHTTD	290	30	2	10	2	246	30	0	0	0
bcHHZF	284	34	2	6	3	239	37	0	0	0
bcFJYC	279	108	2	25	0	144	97	0	0	0
bcEGEK	274	48	3	12	1	210	48	0	0	0
bcFYCQ	269	44	2	7	1	215	43	0	0	0
bcBQSO	263	31	0	2	2	228	27	0	0	0
bcGISX	258	34	3	10	0	211	37	0	0	0
bcGKCC	253	26	0	7	3	217	25	0	0	0
bcDZVT	18526	11601	249	1573	63	5040	13855	0	0	0
bcHDUN	13123	8184	183	1464	97	3195	8835	0	0	0
bcCOPS	10525	6078	167	952	50	3278	6753	0	0	0
bcGGRL	8735	5287	102	856	95	2395	5433	0	0	0
bcDAKN	7199	2036	78	2834	118	2133	2173	0	0	0
bcDTON	5704	3442	61	543	8	1650	3531	0	0	0
bcEKCW	4609	1875	47	1517	58	1112	1759	0	0	0
bcFRFJ	3722	1883	43	480	25	1291	1697	0	0	0
bcCNJX	2993	1313	41	148	5	1486	1249	0	0	0
bcDNVL	2492	1340	40	284	5	823	1205	0	0	0
bcDJOL	2185	150	25	46	3	1961	166	0	0	0
bcGTWO	1945	244	18	67	6	1610	252	0	0	0
bcCAAN	1780	1003	26	163	12	576	870	0	0	0
bcADXS	1671	172	14	58	1	1426	174	0	0	0
bcDHWX	1579	175	17	34	3	1350	178	0	0	0
bcBQFE	1498	135	14	45	3	1301	149	0	0	0
bcIELO	1435	200	13	42	3	1177	190	0	0	0
bcAZYV	1391	124	17	39	3	1208	141	0	0	0
bcCKHA	1344	350	11	78	2	903	309	0	0	0
bcFRSE	1302	131	14	34	1	1122	143	0	0	0
bcGTYH	1265	582	14	92	13	564	518	0	0	0
bcFADW	1235	117	8	24	1	1085	122	0	0	0
bcIBNA	1203	154	9	46	2	992	153	0	0	0
bcHNCU	1177	142	10	35	1	989	147	0	0	0
bcEFWX	1153	124	10	101	0	918	115	0	0	0
bcCPGJ	1130	142	14	36	1	937	139	0	0	0
bcGKPT	1109	122	6	31	1	949	113	0	0	0
bcGWUT	1087	125	8	41	0	913	124	0	0	0
bcCJVI	1066	216	10	59	0	781	201	0	0	0
bcCMON	1047	260	14	51	3	719	243	0	0	0
bcAYJI	1028	97	6	36	1	888	99	0	0	0
bcICPF	1012	99	11	28	3	871	110	0	0	0
bcFLTJ	997	232	6	76	5	678	227	0	0	0
bcBGGR	982	87	8	38	0	849	94	0	0	0
bcFCUD	967	106	15	22	0	824	127	0	0	0
bcCUYB	953	252	9	32	7	653	222	0	0	0
bcCKNG	940	98	7	23	1	811	101	0	0	0
bcBUXK	927	130	12	18	1	766	127	0	0	0
bcGNRK	915	85	4	25	1	800	78	0	0	0
bcHJBC	901	289	14	57	7	534	259	0	0	0
bcFTKQ	890	490	16	53	3	328	437	0	0	0
bcATQK	876	127	2	11	1	735	115	0	0	0
bcGOVK	865	148	10	35	2	670	132	0	0	0
bcEMNX	854	91	9	28	2	724	91	0	0	0
bcEDNE	844	78	10	23	2	731	79	0	0	0
bcBCVW	834	88	3	23	0	720	85	0	0	0
bcCNXZ	823	81	9	16	0	717	82	0	0	0
bcGTPM	813	100	5	31	1	676	98	0	0	0
bcFYUT	802	69	7	19	4	703	66	0	0	0
bcALST	792	67	1	15	1	708	63	0	0	0
bcIFZJ	782	146	5	28	1	602	139	0	0	0
bcFJIR	774	186	6	17	2	563	164	0	0	0
bcAZOK	764	113	6	17	1	627	108	0	0	0
bcBOZM	755	121	10	27	0	597	111	0	0	0
bcGCCC	746	108	7	22	0	609	110	0	0	0
bcDAEA	737	144	8	31	5	549	137	0	0	0
bcAMPJ	727	56	10	21	2	638	64	0	0	0
bcGHRU	719	93	4	25	3	594	97	0	0	0
bcIEQK	711	374	11	66	3	257	320	0	0	0
bcHNEB	704	91	10	18	1	584	97	0	0	0
bcAWFH	696	58	12	11	1	614	65	0	0	0
bcAUTA	689	86	4	19	0	580	90	0	0	0
bcEXHO	682	81	8	11	0	582	78	0	0	0
bcBVMM	674	90	9	18	2	555	97	0	0	0
bcEOUL	666	93	8	27	4	534	102	0	0	0
bcIEQU	658	114	9	21	2	512	115	0	0	0
bcGAVI	651	77	9	12	1	552	78	0	0	0
bcGYZY	644	79	6	12	0	547	75	0	0	0
bcGKIZ	637	321	8	96	1	211	256	0	0	0
bcCGTZ	630	59	4	19	1	547	61	0	0	0
bcCRAX	623	86	4	19	2	512	86	0	0	0
bcHEVL	616	102	6	19	1	488	94	0	0	0
bcBMPA	610	116	9	29	2	454	117	0	0	0
bcEDFH	603	158	8	29	1	407	152	0	0	0
bcAZCA	596	71	9	21	0	495	74	0	0	0
bcBPLB	591	87	7	25	2	470	84	0	0	0
bcBJPK	583	83	11	13	1	475	88	0	0	0
bcBIIX	575	69	5	22	4	475	74	0	0	0
bcGFQB	569	102	6	19	0	442	95	0	0	0
bcBSEM	562	73	5	14	1	469	69	0	0	0
bcCETX	556	72	3	21	1	459	72	0	0	0
bcHBNE	549	80	4	25	2	438	74	0	0	0
bcEANT	542	80	4	17	6	435	78	0	0	0
bcCNQE	536	83	3	10	1	439	82	0	0	0
bcCUKK	530	83	2	14	2	429	76	0	0	0
bcGEPD	524	53	4	19	1	447	55	0	0	0
bcGZBD	517	47	2	11	2	455	43	0	0	0
bcBXHR	511	53	6	14	3	435	56	0	0	0
bcABIV	505	119	4	34	0	348	115	0	0	0
bcGDVJ	498	64	4	18	0	412	66	0	0	0
bcGSVQ	492	164	5	36	4	283	137	0	0	0
bcFPZK	486	75	4	14	1	392	72	0	0	0
bcFDRE	479	70	7	24	1	377	74	0	0	0
bcECFP	473	66	7	14	0	386	74	0	0	0
bcAMHN	467	47	3	13	0	404	47	0	0	0
bcCPKK	461	69	7	12	1	372	66	0	0	0
bcGNXO	454	53	4	15	1	381	51	0	0	0
bcAHWC	447	171	8	45	2	221	146	0	0	0
bcBNPC	442	219	6	38	2	177	183	0	0	0
bcCJMN	435	74	2	11	0	348	69	0	0	0
bcBEUF	430	49	4	14	1	362	46	0	0	0
bcCLIQ	424	185	6	28	2	203	163	0	0	0
bcDWMR	418	47	5	11	1	354	49	0	0	0
bcBTNS	413	51	4	27	1	330	53	0	0	0
bcESHU	408	63	3	9	0	333	58	0	0	0
bcFPTC	402	61	5	9	0	327	65	0	0	0
bcCHOR	396	55	2	19	0	320	58	0	0	0
bcFQMN	390	26	5	6	0	353	30	0	0	0
bcFIYQ	384	78	8	15	1	282	86	0	0	0
bcEGNY	378	59	0	16	0	303	56	0	0	0
bcFNNA	373	38	4	10	0	321	38	0	0	0
bcFHES	367	188	2	37	3	137	160	0	0	0
bcENVL	361	60	3	14	1	283	59	0	0	0
bcERCR	355	40	3	4	0	308	42	0	0	0
bcEARN	350	48	3	11	1	287	44	0	0	0
bcBIXI	344	56	3	17	5	263	56	0	0	0
bcAKCX	339	51	4	12	2	270	50	0	0	0
bcEGMY	333	43	2	7	1	280	44	0	0	0
bcEBAJ	327	49	7	11	0	260	42	0	0	0
bcDEKF	322	25	1	5	0	291	26	0	0	0
bcBEUD	317	41	5	6	3	262	43	0	0	0
bcAOZT	312	111	3	42	0	156	97	0	0	0
bcDHFZ	307	129	3	35	1	139	109	0	0	0
bcGYIW	301	33	1	4	0	263	31	0	0	0
bcGQFN	295	121	4	26	1	143	111	0	0	0
bcBQBP	289	133	2	15	3	136	109	0	0	0
bcDNPQ	284	65	2	14	0	203	58	0	0	0
bcGBJQ	279	60	1	12	1	205	49	0	0	0
bcBXKW	274	37	3	3	1	230	38	0	0	0
bcBONV	269	50	4	11	2	202	51	0	0	0
bcEMZX	263	94	4	30	0	135	79	0	0	0
bcAWYG	258	19	5	5	0	229	24	0	0	0
bcBMFN	253	39	1	10	1	202	37	0	0	0
bcEJKK	18448	10883	266	2043	92	5164	12835	0	0	0
bcEUCP	13119	7437	193	1357	130	4002	8479	0	0	0
bcGQMC	10515	6241	152	1169	27	2926	7077	0	0	0
bcDWWE	8730	4794	129	938	45	2824	5076	0	0	0
bcATLK	7182	4366	127	509	12	2168	4641	0	0	0
bcFUOI	5699	3295	70	729	16	1589	3099	0	0	0
bcAJBP	4607	2083	50	1102	38	1334	2110	0	0	0
bcBTND	3722	2008	54	344	9	1307	2001	0	0	0
bcBRZQ	2990	1668	36	275	9	1002	1479	0	0	0
bcAWTY	2491	1390	29	238	5	829	1319	0	0	0
bcEXNT	2182	555	31	100	25	1471	504	0	0	0
bcDTDD	1943	397	21	90	7	1428	367	0	0	0
bcFXPX	1780	1003	21	162	9	585	925	0	0	0
bcBSED	1670	342	27	74	3	1224	325	0	0	0
bcBOMI	1577	190	18	43	3	1323	189	0	0	0
bcFRTU	1498	140	14	39	1	1304	145	0	0	0
bcHQPD	1435	242	26	58	2	1107	239	0	0	0
bcCGBJ	1391	155	8	45	4	1179	151	0	0	0
bcGNXK	1344	445	21	58	5	815	376	0	0	0
bcEMXI	1301	100	14	27	2	1158	110	0	0	0
bcAMDK	1265	128	9	30	2	1096	127	0	0	0
bcHQYP	1235	132	9	34	1	1059	135	0	0	0
bcHJYZ	1203	155	12	34	2	1000	155	0	0	0
bcEJOZ	1177	164	11	31	1	970	160	0	0	0
bcERJD	1153	105	13	28	0	1007	108	0	0	0
bcCUOJ	1130	106	9	26	3	986	115	0	0	0
bcDKJO	1109	86	7	23	3	990	91	0	0	0
bcAXIV	1087	106	11	19	2	949	106	0	0	0
bcAKDT	1066	104	8	28	0	926	109	0	0	0
bcFKAQ	1047	131	7	27	2	880	132	0	0	0
bcDJHQ	1028	509	13	108	3	395	456	0	0	0
bcHFNQ	1012	115	12	44	0	841	115	0	0	0
bcECAR	997	100	11	26	1	859	104	0	0	0
bcENAG	982	102	9	21	1	849	101	0	0	0
bcAJOG	967	97	7	30	1	832	107	0	0	0
bcHQWP	953	371	13	52	3	514	311	0	0	0
bcEUDX	940	137	4	24	2	773	133	0	0	0
bcETHM	927	101	5	20	0	801	93	0	0	0
bcADAK	915	409	9	82	6	409	374	0	0	0
bcCTJT	901	94	5	25	3	774	92	0	0	0
bcDRHI	890	86	10	25	3	766	92	0	0	0
bcHICR	876	473	10	108	2	283	434	0	0	0
bcGNMY	865	87	8	20	2	748	90	0	0	0
bcHPVF	854	102	6	21	3	722	100	0	0	0
bcGUAX	844	82	11	28	0	723	88	0	0	0
bcFASO	834	89	5	17	2	721	81	0	0	0
bcEUFW	823	92	8	29	1	693	95	0	0	0
bcCITD	813	365	8	82	6	352	312	0	0	0
bcEJMS	802	394	10	87	2	309	351	0	0	0
bcBHRT	792	84	3	27	4	674	82	0	0	0
bcCQOG	782	100	10	31	3	638	108	0	0	0
bcCEKB	774	70	8	20	0	676	76	0	0	0
bcBKFC	764	92	6	23	1	642	93	0	0	0
bcHCRE	755	78	6	13	1	657	81	0	0	0
bcBXZP	746	95	13	21	1	616	96	0	0	0
bcCXCJ	737	352	11	76	6	292	297	0	0	0
bcFPYY	727	83	10	18	0	616	89	0	0	0
bcIDLY	719	230	15	77	3	394	209	0	0	0
bcBSNY	711	66	8	19	1	617	73	0	0	0
bcFZAP	704	344	7	101	9	243	309	0	0	0
bcAQMB	696	113	7	47	5	524	110	0	0	0
bcBVIS	689	86	6	25	1	571	86	0	0	0
bcEZJP	682	80	10	23	3	566	84	0	0	0
bcBTDO	674	73	8	16	1	576	79	0	0	0
bcBTTO	666	56	8	24	1	577	63	0	0	0
bcHKKM	658	85	7	14	1	551	87	0	0	0
bcGUFM	651	78	6	13	0	554	72	0	0	0
bcELZV	644	74	4	29	0	537	73	0	0	0
bcAEDT	637	74	10	26	0	527	81	0	0	0
bcDFVS	630	106	8	21	1	494	112	0	0	0
bcCKVH	623	83	6	16	0	518	79	0	0	0
bcBIKC	616	87	4	22	0	503	78	0	0	0
bcBELK	610	92	7	21	2	488	90	0	0	0
bcEXVC	603	117	6	24	4	452	103	0	0	0
bcAYNU	596	99	5	20	1	471	101	0	0	0
bcGUUC	591	73	3	12	0	503	70	0	0	0
bcFIHX	583	326	9	73	7	168	273	0	0	0
bcEAQU	575	83	8	24	2	458	89	0	0	0
bcDHZI	569	117	4	16	1	431	107	0	0	0
bcCHCC	562	52	5	10	1	494	58	0	0	0
bcEFDN	556	90	4	25	0	437	79	0	0	0
bcHHQA	549	84	6	18	0	441	83	0	0	0
bcFNBX	542	222	9	59	1	251	184	0	0	0
bcFNCO	536	75	4	20	1	436	72	0	0	0
bcHZQQ	530	240	6	48	4	232	210	0	0	0
bcFTKI	524	57	4	23	0	440	56	0	0	0
bcELPD	517	144	7	23	1	342	127	0	0	0
bcCWZL	511	54	2	11	2	442	55	0	0	0
bcGTIF	505	58	6	9	0	432	60	0	0	0
bcBUGG	498	78	5	17	1	397	82	0	0	0
bcEPUM	492	62	4	20	1	405	62	0	0	0
bcAIYD	486	80	5	23	2	376	82	0	0	0
bcACDV	479	50	6	11	0	412	52	0	0	0
bcBHOT	473	51	3	9	1	409	51	0	0	0
bcHJJN	467	62	3	14	2	386	60	0	0	0
bcDDSE	461	67	4	17	0	373	66	0	0	0
bcAYIF	454	209	5	45	2	193	166	0	0	0
bcHGNM	447	65	5	24	1	352	66	0	0	0
bcHHFL	442	223	3	49	2	165	193	0	0	0
bcCRMB	435	65	7	25	1	337	67	0	0	0
bcGPLO	430	39	5	14	0	372	42	0	0	0
bcAYLU	424	42	5	15	1	361	44	0	0	0
bcFAJQ	418	32	3	16	0	367	33	0	0	0
bcAQPI	413	57	3	15	2	336	52	0	0	0
bcATEO	408	172	3	32	2	199	160	0	0	0
bcCVCQ	402	47	5	13	0	337	48	0	0	0
bcFRFA	396	166	5	48	2	175	136	0	0	0
bcBLKN	390	213	3	51	2	121	174	0	0	0
bcEFDF	384	56	1	13	0	314	52	0	0	0
bcCEMM	378	64	2	23	0	289	58	0	0	0
bcCYKG	373	53	2	22	0	296	50	0	0	0
bcFRGK	367	156	6	34	2	169	138	0	0	0
bcHHGT	361	62	2	14	0	283	55	0	0	0
bcBRWL	355	154	8	45	2	146	143	0	0	0
bcFARS	350	55	2	11	1	281	48	0	0	0
bcHBRI	344	40	5	17	0	282	40	0	0	0
bcCLVG	339	189	4	39	1	106	168	0	0	0
bcBKLR	333	58	5	12	0	258	60	0	0	0
bcCDXJ	327	75	5	8	0	239	72	0	0	0
bcHCHC	322	28	2	6	1	285	30	0	0	0
bcHFMN	317	63	1	7	0	246	51	0	0	0
bcHPHR	312	52	4	7	0	249	46	0	0	0
bcDPYH	307	43	2	11	0	251	42	0	0	0
bcHEEV	301	137	3	49	1	111	119	0	0	0
bcFQST	295	37	2	5	0	251	39	0	0	0
bcEZXQ	289	47	5	16	0	221	49	0	0	0
bcFFHI	284	38	4	9	2	231	39	0	0	0
bcHBPM	279	33	0	15	0	231	28	0	0	0
bcDIEL	274	31	1	18	0	224	31	0	0	0
bcESUJ	269	33	3	8	0	225	30	0	0	0
bcAQRU	263	42	3	14	0	204	41	0	0	0
bcGYAC	257	46	5	15	0	191	52	0	0	0
bcAOBH	253	40	4	7	2	200	41	0	0	0
bcFOVO	18399	4911	183	8205	404	4696	5687	0	0	0
bcCDAJ	13117	7355	217	1701	101	3743	8223	0	0	0
bcHRHN	10515	6379	133	1165	94	2744	7029	0	0	0
bcBSCL	8728	5280	121	992	21	2314	5684	0	0	0
bcGSFA	7179	2170	79	3066	137	1727	2171	0	0	0
bcBTOA	5688	3309	78	532	24	1745	3440	0	0	0
bcFEOZ	4605	2584	77	579	8	1357	2678	0	0	0
bcHAOI	3720	2124	52	470	19	1055	1885	0	0	0
bcEQAD	2989	1354	33	333	20	1249	1210	0	0	0
bcBOZQ	2490	1040	37	194	3	1216	952	0	0	0
bcCZFK	2181	1283	34	229	21	614	1204	0	0	0
bcHZIG	1942	161	16	39	3	1723	170	0	0	0
bcCASW	1779	190	7	48	2	1532	175	0	0	0
bcDZBT	1670	752	20	187	14	697	645	0	0	0
bcGCZP	1577	168	8	45	1	1355	177	0	0	0
bcGVNP	1497	161	14	36	0	1286	171	0	0	0
bcEZKD	1434	159	15	38	2	1220	154	0	0	0
bcBZOV	1391	714	7	163	8	499	602	0	0	0
bcAWAO	1344	691	16	130	12	495	611	0	0	0
bcGTWQ	1301	376	13	82	4	826	350	0	0	0
bcHMEP	1264	151	13	34	1	1065	150	0	0	0
bcCZWW	1235	136	15	35	2	1047	136	0	0	0
bcADXU	1203	146	10	37	0	1010	149	0	0	0
bcBJTO	1177	124	16	27	1	1009	140	0	0	0
bcCDHS	1153	334	11	62	9	737	304	0	0	0
bcGQHV	1130	269	8	56	1	796	237	0	0	0
bcFJSM	1109	305	12	39	2	751	285	0	0	0
bcAHPS	1087	259	8	64	5	751	245	0	0	0
bcELOD	1066	80	7	30	7	942	83	0	0	0
bcBSDG	1047	116	10	31	0	890	120	0	0	0
bcAGWV	1028	240	9	42	0	737	227	0	0	0
bcFRXJ	1011	554	22	118	2	315	467	0	0	0
bcGHGO	997	111	12	23	4	847	114	0	0	0
bcGTPJ	982	109	5	32	2	834	112	0	0	0
bcEOZN	967	77	11	34	1	844	83	0	0	0
bcCUPC	953	347	11	46	3	546	313	0	0	0
bcBBKB	940	519	12	89	3	317	491	0	0	0
bcFFRR	927	308	16	61	5	537	272	0	0	0
bcGKVC	915	143	5	37	1	729	150	0	0	0
bcICLT	901	82	10	18	2	789	83	0	0	0
bcBICP	890	243	3	61	3	580	215	0	0	0
bcICTR	876	97	4	23	0	752	91	0	0	0
bcDZVQ	865	77	10	25	1	752	81	0	0	0
bcHINA	854	79	10	20	2	743	86	0	0	0
bcCBPE	844	91	14	16	0	723	93	0	0	0
bcCUPO	834	90	10	18	0	716	91	0	0	0
bcHJLA	823	89	10	22	1	701	97	0	0	0
bcCKYO	813	92	10	14	0	697	86	0	0	0
bcDBMR	802	333	15	36	8	410	276	0	0	0
bcDQBP	792	142	5	29	2	614	133	0	0	0
bcBPVE	782	97	9	23	1	652	96	0	0	0
bcBVSX	774	45	6	15	0	708	49	0	0	0
bcFDTS	764	94	3	24	0	643	92	0	0	0
bcHUFA	755	56	6	17	0	676	60	0	0	0
bcAXSA	746	62	5	21	0	658	62	0	0	0
bcAMKB	737	84	5	24	1	623	79	0	0	0
bcIIWJ	727	327	3	76	3	318	259	0	0	0
bcEVBA	719	312	9	85	2	311	254	0	0	0
bcCPGF	711	92	9	18	0	592	101	0	0	0
bcAPCP	704	183	9	37	2	473	191	0	0	0
bcFGGU	696	60	5	15	0	616	64	0	0	0
bcDJEI	689	82	7	25	1	574	80	0	0	0
